"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WSF2","WSF5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-08","6.49","0.07","0.0","0.0","70","73","64","17.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-09","9.62","0.43","0.0","0.0","72","82","67","21.9","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-10","2.91","0.03","0.0","0.0","68","73","65","8.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-11","4.70","0.00","0.0","0.0","72","83","63","10.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-12","3.58","0.03","0.0","0.0","71","80","62","12.1","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-13","5.59","0.00","0.0","0.0","72","82","67","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-14","8.05","0.36","0.0","0.0","73","80","67","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-15","10.51","0.05","0.0","0.0","71","77","60","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-16","2.91","0.00","0.0","0.0","67","80","55","13.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-17","5.82","0.00","0.0","0.0","71","83","60","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-18","7.16","0.00","0.0","0.0","80","88","75","16.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-19","6.93","0.24","0.0","0.0","81","88","72","18.1","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-20","6.04","0.01","0.0","0.0","76","85","69","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-21","7.16","0.04","0.0","0.0","76","84","61","23.0","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-22","6.71","0.00","0.0","0.0","69","78","57","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-23","3.58","0.00","0.0","0.0","70","81","59","13.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-24","4.92","0.00","0.0","0.0","71","85","55","16.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-25","2.91","0.00","0.0","0.0","75","87","60","12.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-26","4.03","0.00","0.0","0.0","77","87","68","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-27","4.25","0.00","0.0","0.0","77","89","68","10.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-28","4.25","0.00","0.0","0.0","80","92","69","12.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-29","3.80","0.00","0.0","0.0","81","91","69","10.1","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-30","9.62","0.00","0.0","0.0","81","87","70","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-07-31","6.93","0.00","0.0","0.0","75","87","64","17.0","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-01","7.38","0.00","0.0","0.0","75","83","65","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-02","7.83","0.00","0.0","0.0","74","87","64","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-03","6.49","0.93","0.0","0.0","74","84","64","32.0","47.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-04","6.04","0.00","0.0","0.0","71","83","62","16.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-05","7.38","0.00","0.0","0.0","71","80","60","17.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-06","4.92","0.00","0.0","0.0","67","72","58","12.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-07","5.14","0.00","0.0","0.0","68","78","60","10.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-08","4.03","0.00","0.0","0.0","73","85","62","12.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-09","2.91","0.00","0.0","0.0","77","85","68","12.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-10","4.92","0.03","0.0","0.0","76","84","66","18.1","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-11","10.96","0.00","0.0","0.0","75","83","65","21.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-12","9.84","0.00","0.0","0.0","70","79","59","21.0","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-13","3.36","0.00","0.0","0.0","66","79","52","13.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-14","3.80","0.00","0.0","0.0","72","86","59","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-15","3.13","0.00","0.0","0.0","76","87","64","10.1","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-16","3.36","0.00","0.0","0.0","77","89","65","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-17","3.58","0.00","0.0","0.0","79","90","67","8.9",
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-18","4.70","1.12","0.0","0.0","75","80","68","23.0","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-19","5.59","0.00","0.0","0.0","76","88","65","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-20","8.28","0.11","0.0","0.0","77","80","62","17.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-21","4.70","0.00","0.0","0.0","68","79","56","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-22","3.13","0.00","0.0","0.0","68","80","55","10.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-23","2.91","0.00","0.0","0.0","69","83","57","10.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-24","6.93","0.00","0.0","0.0","72","79","62","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-25","6.71","0.00","0.0","0.0","65","71","55","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-26","6.04","0.00","0.0","0.0","62","68","54","14.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-27","2.91","0.00","0.0","0.0","64","70","59","8.1","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-28","1.79","0.00","0.0","0.0","67","80","53","10.1","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-29","2.46","0.00","0.0","0.0","69","84","55","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-30","4.03","0.10","0.0","0.0","75","84","67","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-08-31","4.47","0.00","0.0","0.0","76","88","66","15.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-01","3.13","0.00","0.0","0.0","78","89","66","12.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-02","5.14","0.00","0.0","0.0","79","90","70","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-03","4.47","0.00","0.0","0.0","78","90","69","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-04","4.70","0.00","0.0","0.0","76","89","67","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-05","4.25","0.01","0.0","0.0","76","88","67","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-06","3.13","0.00","0.0","0.0","76","88","67","12.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-07","4.03","0.00","0.0","0.0","79","91","67","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-08","4.25","0.00","0.0","0.0","79","91","66","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-09","6.26","0.20","0.0","0.0","78","91","69","18.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-10","6.04","0.24","0.0","0.0","69","74","62","12.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-11","4.03","0.00","0.0","0.0","67","81","56","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-12","10.29","0.50","0.0","0.0","63","66","54","23.0","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-13","8.95","0.00","0.0","0.0","57","64","51","21.9","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-14","6.04","0.00","0.0","0.0","60","74","49","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-15","1.57","0.00","0.0","0.0","64","80","49","8.9","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-16","1.57","0.00","0.0","0.0","68","83","55","8.9","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-17","1.34","0.00","0.0","0.0","69","84","55","10.1","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-18","4.47","0.00","0.0","0.0","70","83","55","17.0","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-19","9.17","0.07","0.0","0.0","73","83","58","31.1","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-20","7.83","0.00","0.0","0.0","62","72","52","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-21","7.38","0.00","0.0","0.0","62","74","51","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-22","4.47","0.00","0.0","0.0","65","78","58","10.1","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-23","4.70","0.00","0.0","0.0","66","79","52","14.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-24","5.82","0.00","0.0","0.0","67","81","56","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-25","6.93","0.00","0.0","0.0","67","77","56","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-26","9.62","0.00","0.0","0.0","66","76","59","21.0","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-27","10.29","0.13","0.0","0.0","67","76","61","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-28","5.14","0.43","0.0","0.0","66","72","63","8.9","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-29","4.92","3.43","0.0","0.0","69","70","64","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-09-30","11.86","0.07","0.0","0.0","63","64","56","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-01","10.07","0.00","0.0","0.0","58","67","52","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-02","12.97","0.00","0.0","0.0","53","55","48","18.1","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-03","11.86","0.68","0.0","0.0","47","52","44","18.1","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-04","9.40","0.00","0.0","0.0","55","64","50","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-05","4.25","0.00","0.0","0.0","58","72","48","14.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-06","2.91","0.00","0.0","0.0","62","76","50","10.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-07","4.03","0.00","0.0","0.0","65","72","55","13.0","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-08","3.80","0.00","0.0","0.0","63","76","51","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-09","10.51","0.24","0.0","0.0","65","71","54","21.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-10","4.47","0.00","0.0","0.0","56","64","45","14.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-11","4.25","0.00","0.0","0.0","53","69","40","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-12","6.93","0.12","0.0","0.0","59","74","45","18.1","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-13","9.17","0.08","0.0","0.0","61","63","54","21.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-14","6.93","0.00","0.0","0.0","54","59","45","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-15","8.50","0.01","0.0","0.0","51","63","41","21.0","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-16","8.72","0.05","0.0","0.0","51","58","42","23.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-17","8.50","0.00","0.0","0.0","43","45","34","23.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-18","7.38","0.01","0.0","0.0","38","45","30","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-19","5.59","0.00","0.0","0.0","41","59","28","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-20","7.16","0.00","0.0","0.0","57","70","50","17.0","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-21","4.92","0.00","0.0","0.0","57","72","43","16.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-22","7.16","0.11","0.0","0.0","63","70","50","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-23","4.25","0.00","0.0","0.0","54","64","43","8.9","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-24","7.61","0.39","0.0","0.0","56","67","50","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-25","9.40","0.03","0.0","0.0","58","63","43","21.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-26","4.70","0.00","0.0","0.0","47","58","35","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-27","8.72","0.18","0.0","0.0","48","59","40","21.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-28","11.63","1.43","0.0","0.0","56","64","50","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-29","13.87","0.01","0.0","0.0","56","60","43","29.1","44.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-30","5.59","0.00","0.0","0.0","45","48","42","15.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-10-31","4.92","0.00","0.0","0.0","48","56","44","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-01","10.07","0.04","0.0","0.0","57","66","53","21.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-02","0.67","0.00","0.0","0.0","56","68","42","6.9","8.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-03","1.12","0.00","0.0","0.0","55","74","39","6.0","8.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-04","2.01","0.00","0.0","0.0","60","76","45","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-05","4.92","0.00","0.0","0.0","66","76","59","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-06","10.51","0.19","0.0","0.0","66","69","53","21.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-07","8.50","0.00","0.0","0.0","51","54","39","17.0","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-08","2.24","0.00","0.0","0.0","43","52","32","8.1","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-09","3.58","0.00","0.0","0.0","42","56","28","12.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-10","7.61","0.61","0.0","0.0","52","54","46","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-11","5.14","0.00","0.0","0.0","47","53","40","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-12","13.87","0.10","0.0","0.0","49","65","42","33.1","48.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-13","16.78","0.00","0.0","0.0","46","50","40","30.0","40.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-14","10.96","0.00","0.0","0.0","42","47","39","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-15","7.61","0.00","0.0","0.0","47","62","37","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-16","0.89","0.00","0.0","0.0","50","64","36","6.9","8.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-17","10.29","0.00","0.0","0.0","52","64","43","19.9","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-18","15.66","0.08","0.0","0.0","58","65","54","25.9","34.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-19","12.08","0.09","0.0","0.0","60","63","44","19.9","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-20","7.16","0.00","0.0","0.0","43","48","32","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-21","10.07","0.04","0.0","0.0","41","57","32","25.1","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-22","10.07","0.00","0.0","0.0","37","39","22","21.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-23","5.59","0.00","0.0","0.0","28","37","20","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-24","3.58","0.00","0.0","0.0","37","46","32","10.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-25","6.49","0.00","0.0","0.0","40","57","30","15.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-26","7.61","0.00","0.0","0.0","51","64","41","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-27","7.61","0.00","0.0","0.0","56","64","50","17.0","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-28","7.61","0.22","0.0","0.0","51","60","40","13.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-29","6.26","0.01","0.0","0.0","39","41","35","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-11-30","8.05","0.00","0.0","0.0","37","46","30","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-01","6.71","0.23","0.0","0.0","47","57","44","21.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-02","6.04","0.14","0.0","0.0","48","49","35","21.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-03","9.62","0.01","0.0","0.0","37","39","33","18.1","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-04","6.04","0.00","0.0","0.0","39","46","30","17.0","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-05","0.22","0.00","0.0","0.0","33","47","24","4.9","8.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-06","1.57","0.00","0.0","0.0","34","46","26","6.0","6.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-07","1.12","0.00","0.0","0.0","35","47","26","6.9","10.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-08","2.46","0.00","0.0","0.0","37","47","28","12.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-09","6.26","0.03","0.0","0.0","42","56","30","17.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-10","5.82","0.00","0.0","0.0","48","55","39","14.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-11","5.82","0.00","0.0","0.0","52","61","45","17.0","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-12","6.04","0.00","0.0","0.0","58","68","50","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-13","2.91","0.00","0.0","0.0","61","64","53","8.9","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-14","8.28","0.19","0.0","0.0","56","63","49","25.9","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-15","9.17","0.00","0.0","0.0","48","51","43","21.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-16","6.71","0.00","0.0","0.0","46","56","42","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-17","7.61","0.43","0.0","0.0","49","53","32","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-18","10.07","0.05","0.3","0.0","32","34","26","30.0","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-19","10.07","0.00","0.0","0.0","29","33","25","23.0","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-20","4.70","0.00","0.0","0.0","29","41","19","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-21","9.62","0.07","0.0","0.0","43","52","38","21.0","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-22","6.49","0.19","0.0","0.0","54","62","47","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-23","6.04","0.01","0.0","0.0","54","64","47","17.0",
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-24","6.93","0.57","0.0","0.0","59","63","41","25.9","38.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-25","4.47","0.00","0.0","0.0","49","57","42","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-26","8.05","0.28","0.0","0.0","49","57","45","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-27","12.08","0.61","0.0","0.0","56","66","38","23.9","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-28","13.87","0.20","0.0","0.0","37","42","35","30.0","42.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2015-12-29","8.72","0.03","0.0","0.0","45","53","41","23.0","31.1"
